1,20
2,10
3,6.6667
4,5
5,4
6,3.3333
7,2.8571
8,2.5
9,2.2222
10,2
11,1.8182
12,1.6667
13,1.5385
14,1.4286
15,1.3333
16,1.25
17,1.1765
18,1.1111
19,1.0526
20,1
21,0.95238
22,0.90909
23,0.86957
24,0.83333
25,0.8
26,0.76923
27,0.74074
28,0.71429
29,0.68966
30,0.66667
31,0.64516
32,0.625
33,0.60606
34,0.58824
35,0.57143
36,0.55556
37,0.54054
38,0.52632
39,0.51282
40,0.5
41,0.4878
42,0.47619
43,0.46512
44,0.45455
45,0.44444
46,0.43478
47,0.42553
48,0.41667
49,0.40816
50,0.4
51,0.39216
52,0.38462
53,0.37736
54,0.37037
55,0.36364
56,0.35714
57,0.35088
58,0.34483
59,0.33898
60,0.33333
61,0.32787
62,0.32258
63,0.31746
64,0.3125
65,0.30769
66,0.30303
67,0.29851
68,0.29412
69,0.28986
70,0.28571
71,0.28169
72,0.27778
73,0.27397
74,0.27027
75,0.26667
76,0.26316
77,0.25974
78,0.25641
79,0.25316
80,0.25
81,0.24691
82,0.2439
83,0.24096
84,0.2381
85,0.23529
86,0.23256
87,0.22989
88,0.22727
89,0.22472
90,0.22222
91,0.21978
92,0.21739
93,0.21505
94,0.21277
95,0.21053
96,0.20833
97,0.20619
98,0.20408
99,0.20202
100,0.2
101,0.19802
102,0.19608
103,0.19417
104,0.19231
105,0.19048
106,0.18868
107,0.18692
108,0.18519
109,0.18349
110,0.18182
111,0.18018
112,0.17857
113,0.17699
114,0.17544
115,0.17391
116,0.17241
117,0.17094
118,0.16949
119,0.16807
120,0.16667
121,0.16529
122,0.16393
123,0.1626
124,0.16129
125,0.16
126,0.15873
127,0.15748
128,0.15625
129,0.15504
130,0.15385
131,0.15267
132,0.15152
133,0.15038
134,0.14925
135,0.14815
136,0.14706
137,0.14599
138,0.14493
139,0.14388
140,0.14286
141,0.14184
142,0.14085
143,0.13986
144,0.13889
145,0.13793
146,0.13699
147,0.13605
148,0.13514
149,0.13423
150,0.13333
151,0.13245
152,0.13158
153,0.13072
154,0.12987
155,0.12903
156,0.12821
157,0.12739
158,0.12658
159,0.12579
160,0.125
161,0.12422
162,0.12346
163,0.1227
164,0.12195
165,0.12121
166,0.12048
167,0.11976
168,0.11905
169,0.11834
170,0.11765
171,0.11696
172,0.11628
173,0.11561
174,0.11494
175,0.11429
176,0.11364
177,0.11299
178,0.11236
179,0.11173
180,0.11111
181,0.1105
182,0.10989
183,0.10929
184,0.1087
185,0.10811
186,0.10753
187,0.10695
188,0.10638
189,0.10582
190,0.10526
191,0.10471
192,0.10417
193,0.10363
194,0.10309
195,0.10256
196,0.10204
197,0.10152
198,0.10101
199,0.1005
200,0.1
201,0.099502
202,0.09901
203,0.098522
204,0.098039
205,0.097561
206,0.097087
207,0.096618
208,0.096154
209,0.095694
210,0.095238
211,0.094787
212,0.09434
213,0.093897
214,0.093458
215,0.093023
216,0.092593
217,0.092166
218,0.091743
219,0.091324
220,0.090909
221,0.090498
222,0.09009
223,0.089686
224,0.089286
225,0.088889
226,0.088496
227,0.088106
228,0.087719
229,0.087336
230,0.086957
231,0.08658
232,0.086207
233,0.085837
234,0.08547
235,0.085106
236,0.084746
237,0.084388
238,0.084034
239,0.083682
240,0.083333
241,0.082988
242,0.082645
243,0.082305
244,0.081967
245,0.081633
246,0.081301
247,0.080972
248,0.080645
249,0.080321
250,0.08
251,0.079681
252,0.079365
253,0.079051
254,0.07874
255,0.078431
256,0.078125
257,0.077821
258,0.077519
259,0.07722
260,0.076923
261,0.076628
262,0.076336
263,0.076046
264,0.075758
265,0.075472
266,0.075188
267,0.074906
268,0.074627
269,0.074349
270,0.074074
271,0.073801
272,0.073529
273,0.07326
274,0.072993
275,0.072727
276,0.072464
277,0.072202
278,0.071942
279,0.071685
280,0.071429
281,0.071174
282,0.070922
283,0.070671
284,0.070423
285,0.070175
286,0.06993
287,0.069686
288,0.069444
289,0.069204
290,0.068966
291,0.068729
292,0.068493
293,0.068259
294,0.068027
295,0.067797
296,0.067568
297,0.06734
298,0.067114
299,0.06689
300,0.066667
301,0.066445
302,0.066225
303,0.066007
304,0.065789
305,0.065574
306,0.065359
307,0.065147
308,0.064935
309,0.064725
310,0.064516
311,0.064309
312,0.064103
313,0.063898
314,0.063694
315,0.063492
316,0.063291
317,0.063091
318,0.062893
319,0.062696
320,0.0625
321,0.062305
322,0.062112
323,0.06192
324,0.061728
325,0.061538
326,0.06135
327,0.061162
328,0.060976
329,0.06079
330,0.060606
331,0.060423
332,0.060241
333,0.06006
334,0.05988
335,0.059701
336,0.059524
337,0.059347
338,0.059172
339,0.058997
340,0.058824
341,0.058651
342,0.05848
343,0.058309
344,0.05814
345,0.057971
346,0.057803
347,0.057637
348,0.057471
349,0.057307
350,0.057143
351,0.05698
352,0.056818
353,0.056657
354,0.056497
355,0.056338
356,0.05618
357,0.056022
358,0.055866
359,0.05571
360,0.055556
361,0.055402
362,0.055249
363,0.055096
364,0.054945
365,0.054795
366,0.054645
367,0.054496
368,0.054348
369,0.054201
370,0.054054
371,0.053908
372,0.053763
373,0.053619
374,0.053476
375,0.053333
376,0.053191
377,0.05305
378,0.05291
379,0.05277
380,0.052632
381,0.052493
382,0.052356
383,0.052219
384,0.052083
385,0.051948
386,0.051813
387,0.05168
388,0.051546
389,0.051414
390,0.051282
391,0.051151
392,0.05102
393,0.050891
394,0.050761
395,0.050633
396,0.050505
397,0.050378
398,0.050251
399,0.050125
400,0.05
